feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,targetfeature
45,RL,59,7227,Pave,Reg,HLS,AllPub,Mod,6,6,1954,0,TA,TA,0,832,832,Gd,Y,832,0,0,1,0,2,1,Gd,4,Typ,0,NA,1962,2,528,Y,0,0,0,0,0,0,0,6,2008,NA,NA,NA,105500
20,RL,90,11694,Pave,Reg,Lvl,AllPub,Gtl,9,5,2007,452,Ex,TA,48,1774,1822,Ex,Y,1828,0,0,2,0,3,1,Gd,9,Typ,1,Gd,2007,3,774,Y,0,108,0,0,260,0,0,7,2007,NA,NA,NA,314813
60,RL,85,12244,Pave,Reg,Lvl,AllPub,Gtl,8,5,2003,226,Gd,TA,871,611,1482,Ex,Y,2262,1,0,2,1,4,1,Gd,10,Typ,2,Gd,2003,3,749,Y,168,0,0,0,0,0,0,8,2008,NA,NA,NA,305000
30,RL,45,8248,Pave,Reg,Lvl,AllPub,Gtl,3,3,1914,0,TA,TA,41,823,864,TA,N,864,1,0,1,0,2,1,TA,5,Typ,0,NA,NA,0,0,N,0,0,100,0,0,0,0,9,2008,NA,NA,NA,67000
60,RL,90,10800,Pave,Reg,Lvl,AllPub,Gtl,6,7,1974,0,TA,TA,956,384,1522,TA,Y,2614,0,0,2,1,4,1,TA,9,Typ,1,TA,1974,2,624,Y,38,243,0,0,0,0,0,6,2008,NA,NA,NA,240000
20,RL,71,7064,Pave,Reg,Lvl,AllPub,Gtl,5,6,1977,153,TA,TA,560,420,980,TA,Y,980,0,0,1,0,3,1,TA,6,Typ,0,NA,1986,2,484,Y,192,0,0,0,0,0,0,7,2009,NA,NA,NA,135000
160,FV,NA,2117,Pave,Reg,Lvl,AllPub,Gtl,6,5,2000,513,Gd,TA,420,336,756,Ex,Y,1512,0,0,2,1,2,1,Gd,4,Typ,1,TA,2000,2,440,Y,0,32,0,0,0,0,0,6,2007,NA,NA,NA,168500
60,RL,80,10400,Pave,Reg,Lvl,AllPub,Gtl,6,5,1972,288,TA,TA,247,485,732,Gd,Y,1790,1,0,1,2,4,1,TA,8,Min2,1,TA,1972,2,484,Y,148,0,0,0,147,0,0,11,2006,NA,NA,NA,165150
20,RL,87,10000,Pave,IR1,Lvl,AllPub,Gtl,6,6,1962,261,TA,TA,0,1116,1116,TA,Y,1116,0,0,1,1,3,1,TA,5,Typ,0,NA,1962,2,440,Y,0,0,0,0,385,0,0,2,2010,NA,NA,NA,160000
20,RL,NA,12342,Pave,IR1,Lvl,AllPub,Gtl,5,5,1960,0,TA,TA,0,978,978,TA,Y,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,1960,1,286,Y,0,0,36,0,0,0,600,8,2007,NA,GdWo,Shed,139900
80,RL,80,9600,Pave,Reg,Lvl,AllPub,Gtl,6,6,1955,164,TA,TA,674,350,1156,Ex,Y,1520,1,0,1,0,3,1,TA,7,Typ,2,Gd,1955,1,364,Y,0,0,189,0,0,0,0,3,2010,NA,NA,NA,153000
60,RL,70,11606,Pave,IR1,HLS,AllPub,Sev,5,5,1969,192,TA,TA,650,390,1040,TA,Y,2080,0,1,1,2,5,1,Fa,9,Typ,2,TA,1969,2,504,Y,335,0,0,0,0,0,0,9,2007,NA,NA,NA,135000
80,RL,82,9020,Pave,Reg,Lvl,AllPub,Gtl,6,5,1964,259,TA,TA,624,288,1248,TA,Y,1350,1,0,1,1,3,1,TA,6,Typ,0,NA,1964,2,520,Y,176,0,0,0,0,0,0,6,2008,NA,GdPrv,NA,168500
70,RM,50,9000,Pave,Reg,Lvl,AllPub,Gtl,5,6,1880,0,TA,TA,0,636,636,TA,Y,1750,0,0,1,0,3,1,Ex,8,Typ,0,NA,1937,1,240,N,0,0,293,0,0,0,0,6,2006,NA,MnPrv,NA,124000
120,RL,34,4590,Pave,Reg,Lvl,AllPub,Gtl,8,5,2006,108,Gd,TA,24,1530,1554,Ex,Y,1554,0,0,2,0,2,1,Gd,6,Typ,1,Gd,2006,2,627,Y,156,73,0,0,0,0,0,8,2007,NA,NA,NA,209500
20,RL,85,11900,Pave,Reg,Lvl,AllPub,Gtl,7,5,1977,209,TA,Gd,822,564,1386,TA,Y,1411,0,0,2,0,3,1,TA,6,Typ,1,TA,1977,2,544,Y,192,0,0,0,0,0,0,4,2009,NA,NA,NA,82500
20,RL,80,9250,Pave,Reg,Lvl,AllPub,Gtl,5,7,1954,0,TA,TA,480,108,1056,TA,Y,1056,0,1,1,0,3,1,TA,6,Typ,0,NA,1954,1,260,Y,390,0,0,0,0,0,0,7,2007,NA,NA,NA,139400
90,RL,64,6979,Pave,Reg,Lvl,AllPub,Gtl,6,5,1980,0,TA,TA,1056,0,1056,Gd,Y,1056,2,0,0,0,0,2,TA,4,Typ,0,NA,1980,2,576,Y,264,56,0,0,0,0,600,6,2010,NA,GdPrv,Shed,144000
190,RH,60,10896,Pave,Reg,Bnk,AllPub,Gtl,6,7,1914,0,Fa,TA,256,1184,1440,Ex,Y,3395,0,0,2,0,8,2,Fa,14,Typ,0,NA,NA,0,0,N,0,110,0,0,0,0,0,3,2007,NA,NA,NA,200000
30,RM,51,6120,Pave,Reg,Lvl,AllPub,Gtl,2,3,1936,0,Fa,Fa,0,264,264,Fa,N,800,0,0,1,0,1,1,Fa,4,Maj1,1,Po,NA,0,0,N,0,0,0,0,0,0,0,1,2009,NA,NA,NA,60000
190,RM,50,6000,Pave,Reg,Lvl,AllPub,Gtl,5,4,1954,0,TA,TA,0,811,811,TA,Y,1387,0,0,2,0,3,2,Gd,7,Typ,0,NA,1954,1,256,Y,0,0,0,0,0,0,0,11,2009,NA,NA,NA,93000
30,RL,67,8777,Pave,Reg,Lvl,AllPub,Gtl,5,7,1910,0,TA,TA,0,796,796,Gd,Y,796,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,0,0,P,328,0,164,0,0,0,0,5,2008,NA,MnPrv,NA,85000
120,RL,53,3982,Pave,Reg,Lvl,AllPub,Gtl,8,5,2006,0,Gd,TA,1154,366,1520,Ex,Y,1567,1,0,2,0,1,1,Ex,7,Typ,1,Gd,2006,3,648,Y,312,0,0,0,0,0,0,10,2006,NA,NA,NA,264561
120,RL,62,12677,Pave,IR1,Lvl,AllPub,Gtl,8,5,2003,472,Ex,TA,1218,300,1518,Ex,Y,1518,0,0,1,1,1,1,Ex,6,Typ,1,Gd,2003,2,588,Y,185,140,0,0,0,0,0,4,2008,NA,NA,NA,274000
60,FV,NA,7050,Pave,Reg,Lvl,AllPub,Gtl,7,5,2001,0,Gd,TA,738,319,1057,Ex,Y,1929,1,0,2,1,3,1,Gd,7,Typ,1,TA,2001,2,650,Y,0,235,0,0,0,0,0,5,2007,NA,NA,NA,226000
80,RL,75,13860,Pave,Reg,Lvl,AllPub,Gtl,8,7,1972,0,Gd,TA,1410,542,1952,Gd,Y,2704,1,0,2,1,4,1,Ex,9,Typ,3,TA,1972,2,538,Y,269,111,0,0,0,0,0,7,2009,NA,MnPrv,NA,345000
60,RL,80,10793,Pave,Reg,Lvl,AllPub,Gtl,5,5,1969,263,TA,TA,493,0,780,Ex,Y,1620,0,0,2,1,4,1,TA,7,Min1,0,NA,1969,2,462,Y,208,0,0,0,0,0,0,4,2007,NA,GdWo,NA,152000
20,FV,85,9187,Pave,Reg,Lvl,AllPub,Gtl,9,5,2009,162,Ex,TA,1121,645,1766,Ex,Y,1766,1,0,2,1,2,1,Ex,7,Typ,1,Gd,2009,3,478,Y,195,130,0,0,0,0,0,10,2009,NA,NA,NA,370878
20,RL,NA,10530,Pave,IR1,Lvl,AllPub,Gtl,6,5,1971,0,TA,TA,282,664,981,TA,Y,981,1,0,1,1,3,1,TA,5,Typ,0,NA,1979,2,576,Y,0,312,40,0,0,0,0,3,2007,NA,NA,NA,143250
20,RL,60,7200,Pave,Reg,Lvl,AllPub,Gtl,5,5,1950,0,TA,TA,0,0,0,Gd,Y,1048,0,0,1,0,3,1,TA,7,Min1,0,NA,1950,2,420,Y,0,27,0,0,0,0,0,7,2008,NA,NA,NA,98300
20,RL,85,10452,Pave,IR1,Lvl,AllPub,Gtl,6,5,1953,216,TA,TA,500,594,1094,Ex,Y,1094,0,0,1,0,3,1,TA,5,Typ,2,Gd,1953,2,495,Y,0,0,0,0,287,0,0,6,2008,NA,NA,NA,155000
60,RL,70,7700,Pave,Reg,Lvl,AllPub,Gtl,6,5,1966,351,TA,TA,0,756,756,TA,Y,1839,0,0,1,1,4,1,TA,7,Typ,1,TA,1966,2,442,Y,0,124,216,0,0,0,0,6,2010,NA,NA,NA,155000
180,RM,21,1936,Pave,Reg,Lvl,AllPub,Gtl,4,6,1970,0,TA,TA,131,0,630,Gd,Y,630,1,0,1,0,1,1,TA,3,Typ,0,NA,NA,0,0,Y,0,0,0,0,0,0,0,12,2007,NA,MnPrv,NA,84500
60,FV,65,8125,Pave,Reg,Lvl,AllPub,Gtl,7,6,2007,NA,Gd,TA,0,813,813,Ex,Y,1665,0,0,2,1,3,1,Gd,7,Typ,0,NA,2007,2,562,Y,0,0,0,0,0,0,0,5,2008,NA,NA,NA,205950
70,RL,60,9084,Pave,Reg,Lvl,AllPub,Gtl,4,5,1940,0,TA,TA,0,755,755,TA,Y,1510,1,0,1,0,4,1,TA,7,Typ,1,Gd,1940,1,296,P,120,0,0,0,0,0,0,10,2009,NA,MnPrv,NA,108000
60,RL,70,8750,Pave,Reg,Lvl,AllPub,Gtl,7,5,1996,0,Gd,TA,0,880,880,Ex,Y,1716,0,0,2,1,2,1,Gd,7,Typ,1,TA,1996,2,512,Y,0,120,0,0,0,0,0,7,2009,NA,NA,NA,191000
50,RM,60,10320,Pave,Reg,Lvl,AllPub,Gtl,6,7,1906,0,TA,TA,0,756,756,Ex,Y,1469,0,0,1,0,3,1,TA,7,Typ,0,NA,1906,1,216,Y,57,0,239,0,0,0,0,6,2008,NA,MnPrv,NA,135000
20,RL,91,10437,Pave,IR1,Lvl,AllPub,Gtl,8,6,1995,660,Gd,Gd,1696,413,2109,Ex,Y,2113,1,0,2,1,2,1,Gd,7,Typ,1,TA,1995,3,839,Y,236,46,0,0,0,0,0,8,2008,NA,NA,NA,350000
160,RM,21,1680,Pave,Reg,Lvl,AllPub,Gtl,6,5,1971,381,TA,TA,0,525,525,TA,Y,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,1971,1,264,Y,0,0,0,0,0,0,0,3,2010,NA,NA,NA,88000
20,RL,72,10007,Pave,IR1,Lvl,AllPub,Gtl,5,7,1959,54,Gd,TA,806,247,1053,Ex,Y,1053,1,0,1,1,3,1,Gd,5,Typ,0,NA,1959,1,312,Y,0,0,0,0,0,0,0,8,2008,NA,MnPrv,NA,145500
70,RL,60,7200,Pave,Reg,HLS,AllPub,Mod,7,6,1931,0,TA,Fa,0,776,776,TA,Y,1502,0,0,1,1,3,1,TA,6,Typ,1,Gd,1931,1,270,P,0,0,112,0,0,0,0,2,2008,NA,MnPrv,NA,149000
50,RL,78,17503,Pave,Reg,Lvl,AllPub,Gtl,6,5,1948,0,TA,TA,0,912,912,TA,Y,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,1948,1,330,Y,192,0,0,0,0,0,0,1,2010,NA,NA,NA,97500
20,RL,75,9937,Pave,Reg,Lvl,AllPub,Gtl,5,7,1964,0,TA,Gd,637,849,1486,Ex,Y,1486,1,0,1,0,3,1,TA,7,Typ,0,NA,1968,2,480,Y,0,0,0,0,0,0,0,3,2009,NA,MnPrv,NA,167000
60,RL,NA,12384,Pave,Reg,Lvl,AllPub,Gtl,7,7,1976,233,TA,TA,0,793,793,TA,Y,1935,0,0,2,1,3,1,TA,7,Typ,1,TA,1976,2,550,Y,0,113,252,0,0,0,0,11,2007,NA,NA,NA,197900
60,RL,52,46589,Pave,IR2,Lvl,AllPub,Gtl,8,7,1994,528,Gd,TA,1361,88,1629,Ex,Y,2448,1,0,2,1,4,1,Gd,8,Typ,1,TA,1994,3,711,Y,517,76,0,0,0,0,0,7,2009,NA,NA,NA,402000
20,RL,120,13560,Pave,Reg,Lvl,AllPub,Gtl,6,3,1968,216,TA,TA,0,1392,1392,Gd,Y,1392,1,0,1,0,2,1,TA,5,Maj2,2,TA,1968,2,576,Y,0,0,240,0,0,0,0,7,2009,NA,NA,NA,110000
85,RL,90,10012,Pave,Reg,Lvl,AllPub,Gtl,4,5,1972,0,TA,TA,920,38,1138,TA,Y,1181,1,0,2,0,3,1,TA,6,Typ,0,NA,1974,2,588,Y,0,0,180,0,0,0,0,4,2008,NA,MnPrv,NA,137500
20,RL,49,20896,Pave,IR2,Lvl,AllPub,Gtl,8,5,2005,0,Gd,TA,1721,356,2077,Ex,Y,2097,1,0,1,1,1,1,Ex,8,Typ,1,Ex,2005,3,1134,Y,192,267,0,0,0,0,0,1,2006,NA,NA,NA,423000
60,RL,106,11194,Pave,IR1,Lvl,AllPub,Gtl,8,5,2000,40,Gd,TA,0,1406,1406,Ex,Y,1936,0,0,2,1,3,1,Gd,7,Typ,1,TA,2000,2,504,Y,188,124,0,0,0,0,0,11,2006,NA,NA,NA,230500
60,RL,NA,18450,Pave,IR1,Lvl,AllPub,Gtl,6,5,1965,113,TA,Gd,187,111,1021,TA,Y,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,1965,2,596,Y,0,265,0,0,0,0,0,8,2007,NA,NA,NA,129000
20,RL,65,8125,Pave,Reg,Lvl,AllPub,Gtl,6,5,1994,258,TA,TA,1138,270,1408,Ex,Y,1679,1,0,2,0,3,1,Gd,7,Typ,1,Fa,1994,2,575,Y,224,42,0,0,0,0,0,10,2008,NA,NA,NA,193500
20,RL,NA,14175,Pave,Reg,Bnk,AllPub,Mod,5,6,1956,0,TA,TA,988,200,1188,Gd,Y,1437,1,0,1,1,3,1,TA,6,Min2,1,TA,1999,2,576,Y,304,0,0,0,0,0,0,11,2006,NA,NA,NA,168000
30,RL,80,11600,Pave,Reg,Lvl,AllPub,Gtl,4,5,1922,0,TA,TA,0,700,700,Ex,Y,1180,0,0,1,0,2,1,Fa,5,Typ,1,Gd,1922,1,252,Y,0,0,67,0,0,0,0,7,2006,NA,NA,NA,137500
60,RL,64,8633,Pave,Reg,Lvl,AllPub,Gtl,6,5,2005,0,Gd,TA,193,545,738,Ex,Y,1476,1,0,2,1,3,1,Gd,7,Typ,0,NA,2005,2,540,Y,100,35,0,0,0,0,0,2,2009,NA,NA,NA,173500
70,RH,54,6629,Pave,Reg,Lvl,AllPub,Gtl,6,6,1925,0,TA,Gd,551,121,672,TA,N,1369,1,0,2,0,3,1,TA,6,Typ,0,NA,1930,1,300,Y,147,0,0,0,0,0,0,7,2009,NA,NA,NA,103600
20,RL,NA,11250,Pave,IR1,Lvl,AllPub,Gtl,6,6,1977,0,Gd,TA,767,441,1208,TA,Y,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,1977,2,546,Y,198,42,0,0,0,0,0,6,2006,NA,NA,NA,165000
20,RL,110,14442,Pave,Reg,Lvl,AllPub,Gtl,6,7,1957,106,TA,TA,1186,291,1477,Ex,Y,1839,1,0,2,0,3,1,Gd,7,Typ,2,TA,1957,2,416,Y,0,87,0,0,200,0,0,6,2007,NA,NA,NA,257500
20,RL,80,9200,Pave,Reg,Lvl,AllPub,Gtl,6,6,1965,0,TA,TA,892,244,1136,TA,Y,1136,1,0,1,0,3,1,TA,5,Typ,1,Gd,1965,1,384,Y,426,0,0,0,0,0,0,7,2008,NA,NA,NA,140000
160,RL,24,2289,Pave,Reg,Lvl,AllPub,Gtl,6,6,1978,0,TA,TA,311,544,855,TA,Y,1441,0,0,2,1,3,1,TA,7,Typ,1,TA,1978,2,440,Y,28,0,0,0,0,0,0,4,2009,NA,NA,NA,148500
70,RM,60,9600,Pave,Reg,Lvl,AllPub,Gtl,4,2,1900,0,TA,TA,0,1095,1095,Fa,N,1774,1,0,2,0,4,2,TA,8,Min2,0,NA,1920,3,779,N,0,0,90,0,0,0,0,5,2006,NA,NA,NA,87000
30,RL,52,9022,Pave,Reg,Lvl,AllPub,Gtl,5,8,1924,0,Gd,TA,0,768,768,Ex,Y,792,0,0,1,0,2,1,Gd,5,Typ,0,NA,1924,1,240,N,316,0,120,0,0,0,0,5,2009,NA,NA,NA,109500
20,RL,80,11844,Pave,IR1,Lvl,AllPub,Gtl,8,5,2008,464,Gd,TA,0,2046,2046,Ex,Y,2046,0,0,2,1,3,1,Gd,7,Typ,1,Gd,2008,3,834,Y,322,82,0,0,0,0,0,7,2009,NA,NA,NA,372500
20,RL,NA,9945,Pave,IR1,Lvl,AllPub,Gtl,5,5,1961,57,TA,TA,827,161,988,TA,Y,988,1,0,1,0,3,1,TA,5,Typ,0,NA,1963,2,572,Y,0,0,0,0,0,0,0,10,2007,NA,NA,NA,128500
120,RL,50,8012,Pave,Reg,Lvl,AllPub,Gtl,6,5,1980,0,TA,TA,543,261,923,TA,Y,923,0,0,2,0,2,1,TA,5,Typ,1,TA,1980,1,264,Y,80,0,0,0,0,0,0,5,2010,NA,NA,NA,143000
50,RH,55,4500,Pave,IR2,Bnk,AllPub,Gtl,5,5,1932,0,TA,TA,182,611,793,Ex,Y,1520,0,0,1,0,3,1,TA,6,Typ,0,NA,1968,1,281,Y,0,0,56,0,0,0,0,7,2009,NA,NA,NA,159434
120,RL,NA,2887,Pave,Reg,HLS,AllPub,Gtl,6,5,1996,0,TA,TA,1003,288,1291,Ex,Y,1291,1,0,1,0,2,1,Gd,6,Typ,1,Gd,1996,2,431,Y,307,0,0,0,0,0,0,11,2008,NA,NA,NA,173000
20,RL,90,11248,Pave,IR1,Lvl,AllPub,Gtl,9,5,2002,215,Gd,TA,1059,567,1626,Ex,Y,1668,1,0,2,0,3,1,Gd,7,Typ,1,TA,2002,3,702,Y,257,45,0,0,0,0,0,7,2007,NA,NA,NA,285000
60,RL,58,16770,Pave,IR2,Lvl,AllPub,Gtl,7,5,1998,30,Gd,TA,0,1195,1195,Gd,Y,1839,0,0,2,1,4,1,TA,7,Typ,0,NA,1998,2,486,Y,0,81,0,0,0,0,0,6,2010,NA,NA,NA,221000
160,RL,NA,5062,Pave,IR1,Lvl,AllPub,Gtl,7,5,1984,0,Gd,TA,828,180,1190,Gd,Y,2090,1,0,2,0,3,1,Gd,6,Min1,1,TA,1984,2,577,Y,219,0,0,0,0,0,0,9,2007,NA,NA,NA,207500
60,FV,84,10207,Pave,Reg,Lvl,AllPub,Gtl,7,6,2007,0,Gd,TA,0,874,874,Ex,Y,1761,0,0,3,0,3,1,Gd,7,Typ,0,NA,2007,2,578,Y,144,105,0,0,0,0,0,8,2007,NA,NA,NA,227875
160,FV,NA,5105,Pave,IR2,Lvl,AllPub,Gtl,7,5,2004,0,Gd,TA,239,312,551,Ex,Y,1102,0,0,2,1,2,1,Gd,4,Typ,0,NA,2004,2,480,Y,0,60,0,0,0,0,0,3,2007,NA,NA,NA,148800
20,RL,60,8089,Pave,Reg,HLS,AllPub,Gtl,8,6,2007,0,Gd,TA,945,474,1419,Ex,Y,1419,1,0,2,0,2,1,Gd,7,Typ,1,Gd,2007,2,567,Y,140,0,0,0,0,0,0,10,2007,NA,NA,NA,392000
120,RL,61,7577,Pave,IR1,Lvl,AllPub,Gtl,6,5,2005,256,Gd,TA,20,1342,1362,Ex,Y,1362,0,0,2,0,2,1,Gd,6,Typ,1,Gd,2005,2,460,Y,192,28,0,0,0,0,0,6,2007,NA,NA,NA,194700
120,RM,NA,4426,Pave,Reg,Lvl,AllPub,Gtl,6,5,2004,147,Gd,TA,697,151,848,Ex,Y,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,2004,2,420,Y,149,0,0,0,0,0,0,5,2008,NA,NA,NA,141000
60,RL,104,21535,Pave,IR1,Lvl,AllPub,Gtl,10,6,1994,1170,Ex,TA,1455,989,2444,Ex,Y,4316,0,1,3,1,4,1,Ex,10,Typ,2,Ex,1994,3,832,Y,382,50,0,0,0,0,0,1,2007,NA,NA,NA,755000
60,RL,42,26178,Pave,IR1,Lvl,AllPub,Mod,7,5,1989,293,Gd,TA,965,245,1210,Ex,Y,2519,1,0,2,1,4,1,Gd,9,Typ,2,Gd,1989,2,628,Y,320,27,0,0,0,0,0,4,2006,NA,NA,NA,335000
30,RL,60,5400,Pave,Reg,Lvl,AllPub,Sev,5,6,1921,0,TA,TA,0,1073,1073,Ex,Y,1073,0,0,1,0,2,1,TA,4,Typ,0,NA,1968,1,326,Y,0,0,112,0,0,0,0,12,2006,NA,NA,NA,108480
50,RM,51,6120,Pave,Reg,Lvl,AllPub,Gtl,5,6,1936,0,TA,Fa,0,927,927,TA,Y,1539,0,0,1,1,3,1,TA,5,Typ,0,NA,1995,2,576,Y,112,0,0,0,0,0,0,4,2009,NA,MnPrv,NA,141500
20,RL,54,13811,Pave,IR1,Lvl,AllPub,Gtl,6,6,1987,72,TA,TA,980,92,1112,Gd,Y,1137,1,0,2,0,2,1,Gd,5,Typ,1,TA,1987,2,551,Y,125,0,0,0,0,0,0,7,2006,NA,NA,NA,176000
30,RM,50,6000,Pave,Reg,Lvl,AllPub,Gtl,5,7,1921,0,TA,TA,616,0,616,Gd,Y,616,0,0,1,0,2,1,TA,4,Typ,0,NA,1921,1,205,Y,0,0,129,0,0,0,0,6,2006,NA,NA,NA,89000
20,RL,57,6420,Pave,IR1,Lvl,AllPub,Gtl,5,7,1952,0,TA,TA,210,219,980,Fa,Y,1148,0,1,1,0,2,1,TA,6,Typ,0,NA,1952,1,308,Y,0,0,0,0,0,0,0,9,2006,NA,NA,NA,123500
20,RL,65,8450,Pave,Reg,Lvl,AllPub,Gtl,5,8,1965,0,TA,Gd,553,224,894,Ex,Y,894,1,0,1,0,3,1,TA,5,Typ,1,Gd,1973,1,336,Y,416,144,0,0,0,0,0,4,2010,NA,MnPrv,NA,138500
120,FV,59,4282,Pave,IR2,Lvl,AllPub,Gtl,7,5,2004,0,Gd,TA,16,1375,1391,Ex,Y,1391,0,0,2,0,2,1,Gd,5,Typ,0,NA,2004,2,530,Y,156,158,0,0,0,0,0,7,2008,NA,NA,NA,196000
20,RL,85,14331,Pave,Reg,Lvl,AllPub,Gtl,8,5,2002,630,Gd,TA,1274,526,1800,Ex,Y,1800,1,0,2,0,3,1,Gd,7,Typ,1,Gd,2002,3,765,Y,270,78,0,0,0,0,0,5,2006,NA,NA,NA,312500
20,RL,80,9600,Pave,Reg,Lvl,AllPub,Gtl,7,5,1969,168,TA,TA,0,1164,1164,TA,Y,1164,0,0,1,1,3,1,TA,6,Typ,0,NA,1969,2,528,Y,0,0,0,0,0,0,0,7,2006,NA,NA,NA,140000
60,RL,82,12438,Pave,IR1,Lvl,AllPub,Gtl,8,5,2006,466,Ex,TA,0,1234,1234,Ex,Y,2576,0,0,2,1,4,1,Ex,10,Typ,1,Gd,2006,3,666,Y,324,100,0,0,0,0,0,7,2006,NA,NA,NA,361919
190,RM,76,7630,Pave,Reg,Lvl,AllPub,Gtl,5,9,1900,0,TA,Gd,0,360,360,Gd,Y,1812,0,0,2,0,4,2,Gd,8,Typ,1,Po,1999,2,672,N,344,0,40,0,0,0,0,5,2010,NA,MnPrv,NA,140000
20,RL,70,8400,Pave,Reg,Lvl,AllPub,Gtl,7,5,2004,109,Gd,TA,712,761,1473,Ex,Y,1484,1,0,2,0,3,1,Gd,7,Typ,0,NA,2004,2,606,Y,0,35,0,144,0,0,0,5,2010,NA,NA,NA,213000
190,RM,70,5600,Pave,Reg,Lvl,AllPub,Gtl,4,5,1930,0,Fa,Fa,0,0,0,Fa,N,1092,0,0,2,0,3,2,Fa,7,Mod,0,NA,NA,0,0,N,0,0,0,0,0,0,3500,7,2010,NA,NA,Othr,55000
20,RL,NA,115149,Pave,IR2,Low,AllPub,Sev,7,5,1971,351,TA,TA,1219,424,1643,TA,Y,1824,1,0,2,0,2,1,Gd,5,Typ,2,TA,1971,2,739,Y,380,48,0,0,0,0,0,6,2007,NA,NA,NA,302000
120,RL,48,6240,Pave,Reg,Lvl,AllPub,Gtl,8,5,2006,176,Gd,TA,863,461,1324,Ex,Y,1324,1,0,2,0,2,1,Gd,6,Typ,1,Gd,2006,2,550,Y,192,38,0,0,0,0,0,12,2009,NA,NA,NA,254000
60,RL,65,9018,Pave,IR1,Lvl,AllPub,Gtl,7,5,2007,0,Gd,TA,0,728,728,Ex,Y,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,2007,2,400,Y,100,24,0,0,0,0,0,7,2007,NA,NA,NA,179540
20,RL,NA,7162,Pave,IR1,Lvl,AllPub,Gtl,5,7,1966,41,TA,TA,0,876,876,TA,Y,904,0,0,1,0,3,1,TA,6,Typ,0,NA,1966,1,408,Y,0,0,0,0,0,0,0,12,2008,NA,MnPrv,NA,109900
30,RL,56,4130,Pave,IR1,Lvl,AllPub,Gtl,3,6,1935,0,Gd,TA,0,270,270,Gd,Y,729,0,0,1,0,2,1,TA,5,Maj2,0,NA,NA,0,0,N,0,0,0,0,0,0,0,7,2008,NA,NA,NA,52000
50,C (all),66,8712,Pave,Reg,HLS,AllPub,Mod,4,7,1900,0,TA,TA,0,859,859,Gd,Y,1178,0,0,1,0,2,1,TA,7,Typ,0,NA,1964,1,384,N,68,0,98,0,0,0,0,1,2010,NA,NA,NA,102776
120,RL,40,4671,Pave,IR1,HLS,AllPub,Gtl,8,5,1988,0,Gd,TA,767,461,1228,Gd,Y,1228,1,0,2,0,2,1,Gd,5,Typ,1,Gd,1988,2,472,Y,168,120,0,0,0,0,0,10,2008,NA,NA,NA,189000
190,RL,60,9873,Pave,Reg,Lvl,AllPub,Gtl,4,5,1970,160,TA,TA,789,171,960,TA,N,960,1,0,1,0,3,1,TA,6,Typ,0,NA,1970,2,576,Y,0,288,0,0,0,0,0,5,2006,NA,NA,NA,129000
60,RL,NA,13517,Pave,IR1,Lvl,AllPub,Gtl,6,8,1976,289,Gd,TA,533,192,725,Ex,Y,1479,0,0,2,1,3,1,Gd,6,Typ,0,NA,1976,2,475,Y,0,44,0,0,0,0,0,3,2010,NA,NA,NA,130500
20,RL,78,10140,Pave,Reg,Lvl,AllPub,Gtl,6,5,1974,174,TA,TA,0,1064,1064,TA,Y,1350,0,0,2,0,3,1,TA,7,Typ,1,TA,1974,2,478,Y,0,0,0,0,0,0,0,8,2009,NA,MnPrv,NA,165000
70,RM,60,10800,Pave,Reg,Bnk,AllPub,Gtl,7,8,1890,0,TA,Gd,0,718,718,Ex,Y,2554,0,0,1,1,3,1,TA,8,Typ,0,NA,1996,2,704,P,0,48,143,0,0,0,0,7,2007,NA,NA,NA,159500
20,RL,80,10000,Pave,Reg,Lvl,AllPub,Gtl,5,6,1973,0,TA,TA,1084,92,1176,Gd,Y,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,1973,2,439,Y,224,0,0,0,0,0,0,11,2008,NA,MnPrv,NA,157000
60,RL,96,10542,Pave,Reg,Lvl,AllPub,Gtl,7,5,1993,651,Gd,TA,1173,138,1311,Ex,Y,2418,1,0,2,1,3,1,Gd,9,Typ,1,TA,1993,3,983,Y,250,154,216,0,0,0,0,8,2008,NA,NA,NA,341000
20,RL,69,9920,Pave,IR1,Lvl,AllPub,Gtl,5,6,1969,0,TA,TA,523,448,971,TA,Y,971,0,0,1,1,3,1,TA,5,Typ,1,Po,1969,1,300,Y,0,0,0,0,0,0,0,5,2006,NA,NA,NA,128500
